id,idFinal,replica,Book,Página,Segmento,Atributo,Propuesta,idcod,atr0,atr1,atr2,atr3,atr4,atr5,atr6,atr7,atr8
10681b,10681b_LibroBAC.pdf,0,LibroBAC.pdf,,"Nadie sabe a ciencia cierta que depara el futuro, ni siquiera el analista más experto, sabe cuáles son las inversiones correctas.","16, 9.6","Nadie sabe a ciencia cierta que depara el futuro, ni el analista más experto sabe cuáles son las inversiones correctas.",María Annette,16.0,9.0,,,,,,,
10685,10685_LibroBAC.pdf,0,LibroBAC.pdf,243.0,"Las ganancias de la compañía pueden verse afectadas por la actividad en que la empresa se envuelva; por ello es fundamental valorar los beneﬁcios de la empresa en los últimos años, deben haber sido constantes y provenir de las actividades de la empresa, no de circunstancias ajenas a su objetivo general.","21, 15, 16","Las ganancias de la compañía pueden verse afectadas por la actividad en que la empresa se envuelva./ Por ello es fundamental valorar los beneﬁcios de la empresa en los últimos años, deben haber sido constantes y provenir de las actividades de la empresa no de circunstancias ajenas a su objetivo general.",María Annette,21.0,15.0,16.0,,,,,,
10688,10688_LibroBAC.pdf,0,LibroBAC.pdf,243.0,"Todos los cálculos pueden ayudar a tomar decisiones a la hora de elegir un portafolio de inversiones, aunque se debe tener presente que nada permite predecir qué sucederá en el mercado, tomar las precauciones necesarias es la única medida que se puede tomar frente a la incertidumbre.","15, 16",Todos los cálculos pueden ayudar a tomar decisiones a la hora de elegir un portafolio de inversiones aunque se debe tener presente que nada permite predecir qué sucederá en el mercado. / Tomar las precauciones necesarias es la única medida que se puede tomar frente a la incertidumbre.,María Annette,15.0,16.0,,,,,,,
10689,10689_LibroBAC.pdf,0,LibroBAC.pdf,243.0,"El análisis de la información es una de las herramientas más poderosas que puede tener la empresa, pero si esta es utilizada de una manera errónea puede ser perjudicial; se debe utilizar la información que se acomode mejor a la empresa, por lo tanto, resulta entonces relevante adquirir datos que evidencien el comportamiento del mercado.","15, 21, 16","El análisis de la información es una de las herramientas más poderosas que puede tener la empresa, pero si esta es utilizada de una manera errónea puede ser perjudicial. / Se debe utilizar la información que se acomode mejor a la empresa, por lo tanto resulta entonces relevante adquirir datos que evidencien el comportamiento del mercado.",María Annette,15.0,21.0,16.0,,,,,,
10691,10691_LibroBAC.pdf,0,LibroBAC.pdf,243.0,"En ocasiones se piensa que el mercado se va a comportar de una manera, pero en este mundo cambiante nada es predecible, es allí donde la planeación que se realizó empieza a tomar fuerza y ya no se trataría de encontrar el mejor momento para invertir sino de lograr calidad de inversión que asegure en parte los rendimientos ﬁnancieros planeados.","16, 15","En ocasiones se piensa que el mercado se va a comportar de una manera, pero en este mundo cambiante nada es predecible y es allí donde la planeación que se realizó empieza a tomar fuerza. / Ya no se trataría de encontrar el mejor momento para invertir sino de lograr calidad de inversión que asegure en parte los rendimientos ﬁnancieros planeados.",María Annette,16.0,15.0,,,,,,,
10696,10696_LibroBAC.pdf,0,LibroBAC.pdf,243.0,"La historia demuestra que cada tipo de activo ﬁnanciero tiene sus momentos de crisis y de bonanza, el combinarlos de una manera eﬁciente, permite que en un momento unos puedan ser compensados con los otros, además, los activos con menor rentabilidad reducen el margen de pérdidas implícito en los más inestables.","15, 16","La historia demuestra que cada tipo de activo ﬁnanciero tiene sus momentos de crisis y de bonanza, el combinarlos de una manera eﬁciente permite que en un momento unos puedan ser compensados con los otros. / Además, los activos con menor rentabilidad reducen el margen de pérdidas implícito en los más inestables.",María Annette,15.0,16.0,,,,,,,
10698,10698_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"En este Capítulo se desarrollaron los principales aspectos sobre la inversión, como un instrumento para lograr mayores beneﬁcios o ganancias de los ahorros que se utilizan en el sector productivo o de capitales, con el objetivo de lograr la libertad ﬁnanciera.","16, 19","En este Capítulo se desarrollaron los principales aspectos sobre la inversión con el objetivo de lograr la libertad ﬁnanciera, como un instrumento para lograr mayores beneﬁcios o ganancias de los ahorros que se utilizan en el sector productivo o de capitales.",María Annette,16.0,19.0,,,,,,,
10701,10701_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"En él también, se observa, claramente, la importancia de la inversión en la ecuación para el logro de la libertad ﬁnanciera.","16, 5",En él también se observa  la importancia de la inversión en la ecuación para el logro de la libertad ﬁnanciera.,María Annette,16.0,5.0,,,,,,,
10705,10705_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"Existen diversas alternativas de inversión unas más beneﬁciosas que otras, incluyendo aquellas en las que se corren riesgos hasta de perder dinero, lo cual hace aconsejable reunir mucha información y contar, si es posible, con elementos de parte de los conocedores del mundo de las inversiones.","16, 9.1, 12, 10","Existen diversas alternativas de inversión más beneﬁciosas que otras, incluso en las que se corren riesgos de perder dinero, / Por lo que es aconsejable reunir mucha información y contar con elementos de parte de los conocedores del mundo de las inversiones.",María Annette,16.0,9.0,12.0,10.0,,,,,
10710,10710_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"En este Capítulo se analiza, también, el fenómeno de la mente colectiva que debe evitarse para no permitir la pérdida de personalidad.","16, 5",En este Capítulo se analiza también el fenómeno de la mente colectiva que debe evitarse para no permitir la pérdida de personalidad.,María Annette,16.0,5.0,,,,,,,
10715,10715_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"En cuanto a los tipos e instrumentos de inversión se analizan los utilizados en el campo ﬁnanciero, propiamente dicho, o de capitales; en el campo inmobiliario, empresarial o productivo y de proyectos; en el campo de la educación personal y, en proyección y educación para cuando se tengan hijos e hijas y previsiones para el retiro; inversiones en bienes, que con el tiempo aumentan su valor.","16, 15, 21","En cuanto a los tipos e instrumentos de inversión se analizan los utilizados en el campo ﬁnanciero o de capitales. / En el campo inmobiliario, empresarial o productivo y de proyectos. En el campo de la educación personal y, en proyección y educación para cuando se tengan hijos e hijas y previsiones para el retiro. / Inversiones en bienes que con el tiempo aumentan su valor.",María Annette,16.0,15.0,21.0,,,,,,
10720,10720_LibroBAC.pdf,0,LibroBAC.pdf,244.0,"Asimismo, considerando que puede ser de utilidad referencial, se describe brevemente los siguientes instrumentos de inversión que ilustra el caso de Costa Rica, pero que registra semejanza con los de otros países: Depósitos a Plazo, Certiﬁcados de Inversión, Certiﬁcados Inmobiliarios, Participación Hipotecaria, Títulos de Tasa Fija ofrecidos por el Banco Central y el Gobierno, Títulos Cero Cupón, TUDES que son valores emitidos por el Ministerio de Hacienda, Bonos o Papel Comercial, Fondos de Inversión, Fondos de Pensión, Acciones, Depósitos Electrónicos, Bonos del Tesoro de EE.UU., Bonos de Deuda Externa.","15, 13, 3","Asimismo, considerando que puede ser de utilidad referencial se describe brevemente los siguientes instrumentos de inversión que ilustra el caso de Costa Rica, pero que registra semejanza con los de otros países: Depósitos a Plazo, Certiﬁcados de Inversión, Certiﬁcados Inmobiliarios, Participación Hipotecaria. / Títulos de Tasa Fija ofrecidos por el Banco Central y el Gobierno, Títulos Cero Cupón, títulos tudes que son valores emitidos por el Ministerio de Hacienda, Bonos o Papel Comercial, Fondos de Inversión, Fondos de Pensión, Acciones, Depósitos Electrónicos, Bonos del Tesoro de Estados Unidos, Bonos de Deuda Externa.",María Annette,15.0,13.0,3.0,,,,,,
10726,10726_LibroBAC.pdf,0,LibroBAC.pdf,245.0,"Por último, se señalan los primeros pasos de la inversión para principiantes y un análisis sobre las causas por las cuales se pueden presentar los fracasos y los riesgos en la inversión ﬁnanciera.",9.1,"Por último, se señalan los primeros pasos de la inversión para principiantes y un análisis sobre las causas por los que se pueden presentar los fracasos y los riesgos en la inversión ﬁnanciera.",María Annette,9.0,,,,,,,,
14079,14079_LibroBAC.pdf,0,LibroBAC.pdf,302.0,"Muchas personas, por diferentes razones y lamentablemente, a veces económicas, no cumplen correctamente con la responsabilidad de pagar los impuestos, lo cual es reprobable y comprueba que hay que educar a todos los habitantes de los países desde la escuela, si fuere posible, para que cumplan, de la manera más óptima, con dicho sagrado deber.","16, 5, 15, 19","Muchas personas no cumplen correctamente con la responsabilidad de pagar los impuestos, por diferentes razones y lamentablemente a veces por temas económicos. / Lo cual es reprobable y comprueba que hay que educar a todos los habitantes de los países desde la escuela para que cumplan con dicho deber.",María Annette,16.0,5.0,15.0,19.0,,,,,
14080,14080_LibroBAC.pdf,0,LibroBAC.pdf,302.0,"Pero, además de tal aspecto, la educación debe asumir también los impuestos y la tributación como un hecho, fenómeno o mandato legal y social y, como una situación que el ciudadano debe aprender a manejar desde el marco de sus ﬁnanzas personales y familiares y también empresariales, ya que ella implica una erogación de dinero que afecta su presupuesto y, que por lo tanto, él o ella debe ﬁnanciar y equilibrar, con diferentes y sensatas decisiones, que van desde no afectar sensiblemente su mismo presupuesto, hasta economizar haciendo buen uso de los servicios que el Estado le provee y que motiva muchos de los impuestos mencionados.","15, 16, 5, 1","Pero, además la educación debe asumir  los impuestos y la tributación como un hecho, fenómeno o mandato legal y social, como una situación que el ciudadano debe aprender a manejar desde el marco de sus ﬁnanzas personales, familiares y  empresariales. / Ya que implica una distribución de dinero que afecta su presupuesto por lo tanto él o ella debe ﬁnanciar y equilibrar con sensatas decisiones. / Que van desde no afectar sensiblemente su mismo presupuesto hasta economizar al hacer buen uso de los servicios que el Estado le provee y que motiva muchos de los impuestos mencionados.",María Annette,15.0,16.0,5.0,1.0,,,,,
14081,14081_LibroBAC.pdf,0,LibroBAC.pdf,302.0,"Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o de los impuestos, así como los criterios para formular una estructura impositiva.","16, 8.1","Por todo lo anterior, este capítulo plantea el concepto y los propósitos de la tributación o los impuestos, y los criterios para formular una estructura impositiva.",María Annette,16.0,8.0,,,,,,,
14082,14082_LibroBAC.pdf,0,LibroBAC.pdf,302.0,"Asimismo, señalará los diferentes tipos de impuestos que existen, la importancia de ellos, los propósitos y la ética de la tributación, además de otros aspectos que consideramos relevantes en el tema, desde la perspectiva de la educación ﬁnanciera que deben tener todas las personas.","16, 5","Asimismo, señalará los diferentes tipos de impuestos que existen, su importancia, los propósitos y la ética de la tributación, además de otros aspectos que consideramos relevantes en el tema desde la perspectiva de la educación ﬁnanciera",María Annette,16.0,5.0,,,,,,,
